Kategorie,ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
Getränke Alkohol,539320,Fiori Naturali Rosso 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",17.89,2.6448,19
Getränke Alkohol,539324,Montepulc. Coste di Moro Riserva DEMETER DOP 2017,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",63.2318,9.348,19
Getränke Alkohol,539328,Rieslingsekt trocken Friedrich DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",58.528,8.6526,19
Getränke Alkohol,539348,Sauvignon Blanc QW Keth 2024,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",36.1655,5.3466,19
Getränke Alkohol,539349,Cuvée Aufspiel rosé QW Keth 2023,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",32.7726,4.845,19
Getränke Alkohol,539353,"Gerdas Glühwein rot DEMETER 11,8% Vol.",Peter Riegel Weinhandel,Europäische Union,Demeter (Deutschland),"6x0,75l",23.5192,3.477,19
Getränke Alkohol,539356,Pfandskerl Weiß,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x1,0l",27.6061,4.0812,19
Getränke Alkohol,539357,Pfandskerl Rot 2024,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x1,0l",27.6061,4.0812,19
Getränke Alkohol,539360,Nero d'Avola 'Chiaramontesi' Luna Gaia DOP 2021,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",40.4838,5.985,19
Getränke Alkohol,539363,Rosato Spumante 'Violette' Pizzolato,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",52.0506,7.695,19
Getränke Alkohol,539364,Weißburgunder QW Keth 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",37.9391,5.6088,19
Getränke Alkohol,539368,Primitivo Salento Perrini IGT 2022,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",48.195,7.125,19
Getränke Alkohol,539369,Montepulc. Coste di Moro Lunaria DEMETER DOC 2020,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"12x0,375l",57.0629,8.436,19
Getränke Alkohol,539371,Bucefalo Pinot Grigio appassite Lunaria 2025 DEMET,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",51.2795,7.581,19
Getränke Alkohol,539377,La Fête blanc,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",22.748,3.363,19
Getränke Alkohol,539380,Montepulciano d'Abruzzo Babalu DOP 2022 DEMETER,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",40.4838,5.985,19
Getränke Alkohol,539381,Primitivo Terre di Chieti Babalu IGP 2023 DEMETER,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",47.8094,7.068,19
Getränke Alkohol,539383,Lume Lugana DOC 2024 Fasoli,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",75.4926,11.1606,19
Getränke Alkohol,539420,Caballero andante tinto SO2-frei DO 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",32.3099,4.7766,19
Getränke Alkohol,539425,Chapelle Saint Pierre Rosé Saint Chinian AOC 2024,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",40.0211,5.9166,19
Getränke Alkohol,539426,Chapelle Saint Pierre Rouge Saint Chinian AOC 2024,Peter Riegel Weinhandel,Frankreich,Umstellungsware,"6x0,75l",40.0211,5.9166,19
Getränke Alkohol,539431,Pinot Bianco Osteria DEMETER IGT 2024,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",24.753,3.6594,19
Getränke Alkohol,539434,Mirasoles Appassimento 2023 Pablo Parra,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",43.5683,6.441,19
Getränke Alkohol,539440,"Landpartie Rheinhessen Landwein 2023 rot 0,375l",Peter Riegel Weinhandel,Deutschland,EG-Bio,"12x0,375l",38.2476,5.6544,19
Getränke Alkohol,539449,Cerasuolo d'Abruzzo Rosato Osteria DEMETER DOC2024,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",24.753,3.6594,19
Getränke Alkohol,539451,Chianti La Fraschetta Marcialla DOCG 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",41.2549,6.099,19
Getränke Alkohol,539452,Spumante Bianco Extra Dry Pizzolato,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",52.0506,7.695,19
Getränke Alkohol,539454,Camino rosado - BagInBox,Peter Riegel Weinhandel,Spanien,EG-Bio,"3,0l",8.9835,1.3281,19
Getränke Alkohol,539455,Camino blanco - BagInBox,Peter Riegel Weinhandel,Spanien,EG-Bio,"3,0l",8.9835,1.3281,19
Getränke Alkohol,539457,Rosato Spumante Extra Dry Pizzolato MAGNUM,Peter Riegel Weinhandel,Italien,EG-Bio,"1,5l",23.6477,3.496,19
Getränke Alkohol,539458,Nero d`Avola Riserva Antura Maggio DOP 2021,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",46.6528,6.897,19
Getränke Alkohol,539460,Bucefalo Primitivo Vino Passito IGP LunariaDEMETER,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",51.2795,7.581,19
Getränke Alkohol,539462,Rosato Spumante Pizzolato Mini,Peter Riegel Weinhandel,Italien,EG-Bio,"24x0,2l",101.4794,15.0024,19
Getränke Alkohol,539473,Vinnocence Chardonnay 0% alkoholfrei,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",26.7579,3.9558,19
Getränke Alkohol,539474,Vinnocence Merlot 0% alkoholfrei,Peter Riegel Weinhandel,Deutschland,S#,"6x0,75l",31.5388,4.6626,19
Getränke Alkohol,539475,Vinnocence Mousseux 0% alkoholfrei,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",27.2976,4.0356,19
Getränke Alkohol,539482,Riesling QW Keth 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",36.1655,5.3466,19
Getränke Alkohol,539496,Moscato Spumante Dolce Pizzolato,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",56.2146,8.3106,19
Getränke Alkohol,539506,Garnacha Unexpected Tinto 2024 Pago Ayles,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",37.168,5.4948,19
Getränke Alkohol,539507,Pfandskerl Rosé 2024,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x1,0l",27.6061,4.0812,19
Getränke Alkohol,539516,Landpartie Sekt mild,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",40.0211,5.9166,19
Getränke Alkohol,539519,Shiraz Stellar Organics 2025 - ohne SO2,Peter Riegel Weinhandel,Südafrika,EG-Bio,"6x0,75l",36.9366,5.4606,19
Getränke Alkohol,539525,Casa los Pinos Rosado 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",21.8998,3.2376,19
Getränke Alkohol,539526,Casa los Pinos Blanco 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",21.8998,3.2376,19
Getränke Alkohol,539527,La Meseta Tinto VdlT Tierra de Castilla 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",19.5864,2.8956,19
Getränke Alkohol,539528,La Meseta Blanco VdlT Tierra de Castilla 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x1,0l",19.5864,2.8956,19
Getränke Alkohol,539529,Riesling QW Stefan J.Schmitzer 2024 DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",35.8571,5.301,19
Getränke Alkohol,539530,Grauburgunder QW Stefan J.Schmitzer 2025 DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",35.8571,5.301,19
Getränke Alkohol,539531,Rosé QW Stefan J.Schmitzer 2024 DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",35.8571,5.301,19
Getränke Alkohol,539535,"Gerdas Glühwein weiß DEMETER 9,9% Vol.",Peter Riegel Weinhandel,Europäische Union,Demeter (Deutschland),"6x0,75l",23.5192,3.477,19
Getränke Alkohol,539536,Prosecco Spumante DOC Brut Pizzolato,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",55.4435,8.1966,19
Getränke Alkohol,539537,Prosecco Spumante DOC Brut Pizzolato Mini,Peter Riegel Weinhandel,Italien,EG-Bio,"24x0,2l",107.6484,15.9144,19
Getränke Alkohol,539545,Patria Chica Vino de Pago 2023 Pago Aylés,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",51.5879,7.6266,19
Getränke Alkohol,539546,Birnauer Sekt b.A. Baden Brut,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",71.637,10.5906,19
Getränke Alkohol,539558,Grauburgunder QW Rheinhessen Keth 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",36.1655,5.3466,19
Getränke Alkohol,539559,Riesling QW Rheinhessen 2022 Keth Mehrweg,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x1,0l",38.9416,5.757,19
Getränke Alkohol,539561,Rebstoff Pinot Blanc alkoholfrei Keth 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",37.7078,5.5746,19
Getränke Alkohol,539569,Grillo Mbettata Sicilia Lunaria DEMETER DOP 2024,Peter Riegel Weinhandel,Italien,Demeter (Deutschland),"6x0,75l",38.4789,5.6886,19
Getränke Alkohol,539570,Soave Becco DOC 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",26.3723,3.8988,19
Getränke Alkohol,539571,Primitivo Becco IGT Puglia 2025,Peter Riegel Weinhandel,Italien,EG-Bio,"6x1,0l",26.3723,3.8988,19
Getränke Alkohol,539572,Appassimento Rosso Veronese IGT Collezione 2020,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",69.3237,10.2486,19
Getränke Alkohol,539588,Tempranillo Vina Bujanda Rioja D.O.Ca. 2021,Peter Riegel Weinhandel,Spanien,,"6x0,75l",36.1655,5.3466,19
Getränke Alkohol,539589,Tempranillo Vina Bujanda Rioja D.O.Ca.,Peter Riegel Weinhandel,Spanien,EG-Bio,"12x0,375l",46.5756,6.8856,19
Getränke Alkohol,539594,ENGEL Riesling alkoholfrei,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",48.195,7.125,19
Getränke Alkohol,539597,La Chapelle Saint Chinian Blanc AOC 2021,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",59.2991,8.7666,19
Getränke Alkohol,539600,PFANDtastico Pinot Grigio IGT 2024 Mehrweg,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",23.5192,3.477,19
Getränke Alkohol,539601,PFANDtastico Primitivo IGT 2024 Mehrweg,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",23.5192,3.477,19
Getränke Alkohol,539602,PFANDtastico Blanco 2024 Mehrweg,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",18.1213,2.679,19
Getränke Alkohol,539603,PFANDtastico Rosado 2024 Mehrweg,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",18.1213,2.679,19
Getränke Alkohol,539604,PFANDtastico Tinto 2024 Mehrweg,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",18.1213,2.679,19
Getränke Alkohol,539605,Funky Tonic Twist,Peter Riegel Weinhandel,Europäische Union,100% Biozutaten,"12x0,275l",22.9794,3.3972,19
Getränke Alkohol,539606,Funky Tonic Twist,Peter Riegel Weinhandel,Europäische Union,100% Biozutaten,"6x0,75l",23.0565,3.4086,19
Getränke Alkohol,539610,Vino Pasamonte Los Balagueses D.O.P. 2021,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",60.8414,8.9946,19
Getränke Alkohol,539620,Auxerrois QW Pfalz 2025 Kesselring,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",38.9416,5.757,19
Getränke Alkohol,539621,Muskateller QW Pfalz feinherb Kesselring 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",38.9416,5.757,19
Getränke Alkohol,539629,Landparty Weiß alkoholfrei,Peter Riegel Weinhandel,Deutschland,S#,"6x0,75l",26.141,3.8646,19
Getränke Alkohol,539630,Landparty Rot alkoholfrei,Peter Riegel Weinhandel,Deutschland,S#,"6x0,75l",26.141,3.8646,19
Getränke Alkohol,539631,Rebstoff Pinot Gris alkoholfrei Keth,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",37.7078,5.5746,19
Getränke Alkohol,539635,Mas Enguera Tinto Valencia D.O. 2022 Enguera,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",61.6125,9.1086,19
Getränke Alkohol,539641,Vermador Tinto Barrica Alicante D.O.2024 Pinoso,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",32.7726,4.845,19
Getränke Alkohol,539644,Vinnocence Rosé 0% alkoholfrei,Peter Riegel Weinhandel,Deutschland,S#,"6x0,75l",31.5388,4.6626,19
Getränke Alkohol,539648,Barolo Piccole Vigne Erbaluna DOCG 2020,Peter Riegel Weinhandel,Italien,EG-Bio,"0,75l",28.917,4.275,19
Getränke Alkohol,539649,Mantra Lokah Blanco Verdejo-Sauvignon blanc 2025,Peter Riegel Weinhandel,Spanien,Naturland          ,"6x0,75l",21.5914,3.192,19
Getränke Alkohol,539650,Mantra Lokah Rosado Garnacha-Monastrell 2025,Peter Riegel Weinhandel,Spanien,Naturland          ,"6x0,75l",21.5914,3.192,19
Getränke Alkohol,539651,Mantra Lokah Tinto Tempranillo-Merlot 2024,Peter Riegel Weinhandel,Spanien,Naturland          ,"6x0,75l",21.5914,3.192,19
Getränke Alkohol,539653,Primitivo Rosato Mezzogiorno IGT 2024,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",23.5192,3.477,19
Getränke Alkohol,539654,Sauvignon blanc QW Stefan J.Schmitzer2024 DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",35.8571,5.301,19
Getränke Alkohol,539655,"Spritz Lou & Leo Sgarzi 6,9%Vol.",Peter Riegel Weinhandel,Italien,98%,"6x0,75l",29.6881,4.389,19
Getränke Alkohol,539656,Spritz Lou & Leo Sgarzi alkoholfrei,Peter Riegel Weinhandel,Italien,98%,"6x0,75l",29.6881,4.389,19
Getränke Alkohol,539657,Sauvignon blanc alkoholfrei 2024 Weinmann,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",45.8816,6.783,19
Getränke Alkohol,539658,Gens et Pierres Chardonnay alkoholfrei,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",38.4789,5.6886,19
Getränke Alkohol,539660,Rosé Spumante Pizzolato alkoholfrei,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",51.2795,7.581,19
Getränke Alkohol,539661,Rosé Spumante Pizzolato alkoholfrei Mini,Peter Riegel Weinhandel,Italien,EG-Bio,"24x0,2l",100.2456,14.82,19
Getränke Alkohol,539663,Grauburgunder QW Pfalz 2024 Mehrweg by Schmitzer,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",26.141,3.8646,19
Getränke Alkohol,539664,Chianti classico Casaloste DOCG 2021,Peter Riegel Weinhandel,Italien,EG-Bio,"0,75l",17.0803,2.5251,19
Getränke Alkohol,539667,"Apfel-Cidre Les 3 Frères fermier Brut 5,5% Vol.",Peter Riegel Weinhandel,Frankreich,100% Biozutaten,"6x0,75l",35.3944,5.2326,19
Getränke Alkohol,539668,Apfel-Cidre Les 3 Frères fermier Doux 2% Vol.,Peter Riegel Weinhandel,Frankreich,100% Biozutaten,"6x0,75l",35.3944,5.2326,19
Getränke Alkohol,539671,SPRITZ Aperitivo alkoholfrei Pizzolato,Peter Riegel Weinhandel,Italien,96%,"12x0,275l",28.5314,4.218,19
Getränke Alkohol,539672,HUGO Aperitivo alkoholfrei Pizzolato,Peter Riegel Weinhandel,Italien,96%,"12x0,275l",28.5314,4.218,19
Getränke Alkohol,539673,BELLINI Aperitivo alkoholfrei Pizzolato,Peter Riegel Weinhandel,Italien,96%,"12x0,275l",28.5314,4.218,19
Getränke Alkohol,539674,"Landpartie Rheinhessen Landwein 2024 weiß 0,25l",Peter Riegel Weinhandel,Deutschland,EG-Bio,"12x0,25l",25.7554,3.8076,19
Getränke Alkohol,539675,"Landpartie Rheinhessen Landwein 2024 rot 0,25l",Peter Riegel Weinhandel,Deutschland,EG-Bio,"12x0,25l",25.7554,3.8076,19
Getränke Alkohol,539676,Pinot Grigio delle Venezie DOC 2024 Fasoli,Peter Riegel Weinhandel,Italien,EG-Bio,"6x0,75l",38.4789,5.6886,19
Getränke Alkohol,539678,Le Blaireau Vieux Carignans 2023/24 Mas de Quernes,Peter Riegel Weinhandel,Frankreich,Umstellungsware,"6x0,75l",48.5034,7.1706,19
Getränke Alkohol,539679,Riesling Grüne Hügel Rheinhessen QW 2024 Immel,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",42.3345,6.2586,19
Getränke Alkohol,539680,Armonia rouge Grande Réserve Domaine Bassac 2022,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",45.8816,6.783,19
Getränke Alkohol,539683,Vina Bujanda Rioja Crianza D.O.Ca. 2021,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",49.7372,7.353,19
Getränke Alkohol,539684,Merlot Gens et Pierres 2023,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",36.9366,5.4606,19
Getränke Alkohol,539685,Liv Vinho Verde DOC 2025 A&D Wines,Peter Riegel Weinhandel,Portugal,EG-Bio,"6x0,75l",36.3969,5.3808,19
Getränke Alkohol,539686,Casa de la Ermita Roble Jumilla D.O.P. 2024,Peter Riegel Weinhandel,Spanien,EG-Bio,"6x0,75l",38.4789,5.6886,19
Getränke Alkohol,539687,Landparty Spritz Himbeer & Limette,Peter Riegel Weinhandel,Spanien,95%,"6x0,75l",25.0614,3.705,19
Getränke Alkohol,539688,Landparty Rosé alkoholfrei,Peter Riegel Weinhandel,Spanien,100% Biozutaten,"6x0,75l",25.0614,3.705,19
Getränke Alkohol,539689,Pinot Grigio Kesselring alkoholfrei,Peter Riegel Weinhandel,Deutschland,100% Biozutaten,"6x0,75l",43.8767,6.4866,19
Getränke Alkohol,539690,Chapelle Saint Pierre Blanc 2025,Peter Riegel Weinhandel,Frankreich,EG-Bio,"6x0,75l",40.0211,5.9166,19
Getränke Alkohol,539691,"Limoni Spritz Aperitivo 5,8%Vol.",Peter Riegel Weinhandel,Europäische Union,98%,"6x0,75l",34.3148,5.073,19
Getränke Alkohol,539933,Federweißer aus der Pfalz 2025,Zellertaler,Deutschland,EG-Bio,"6x1,0l",19.2009,2.8386,19
Getränke Alkohol,581413,Mirin süßer Reiswein,Terrasana,Japan,100% Biozutaten,6x250ml,28.4543,4.2066,7
Getränke Alkohol,592943,Mango Limes Likör 16% FairTrade,Weltpartner,Diverse,100% Biozutaten,350ml,12.6978,1.8772,19
Getränke Alkohol,630112,Freies Gold alkoholfrei BIOLAND,Brauerei Clemens Härle,Regional,Bioland,"20x0,33l",19.535,2.888,19
Getränke Alkohol,630113,Freies Gold alkoholfrei BIOLAND,Brauerei Clemens Härle,Regional,Bioland,"20x0,5l",22.6195,3.344,19
Getränke Alkohol,630115,Freie Weisse alkoholfrei BIOLAND,Brauerei Clemens Härle,Regional,Bioland,"20x0,5l",22.6195,3.344,19
Getränke Alkohol,630116,ApfelGold alkoholfrei BIOLAND,Brauerei Clemens Härle,Regional,Bioland,"20x0,33l",16.9646,2.508,19
Getränke Alkohol,630521,WUNDERBRAEU Helles,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",26.4751,3.914,19
Getränke Alkohol,630522,WUNDERBRAEU Weizen Alkoholfrei,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",26.4751,3.914,19
Getränke Alkohol,630523,WUNDERBRAEU Weizen,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",26.4751,3.914,19
Getränke Alkohol,630524,WUNDERBRAEU Alkoholfrei,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",26.4751,3.914,19
Getränke Alkohol,630527,WUNDERBRAEU Grapefruit Radler Alkoholfrei,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",26.4751,3.914,19
Getränke Alkohol,630541,Riedenburger Emmerbier alkoholfrei BIOLAND,Riedenburger,Bayern,Bioland,"20x0,5l",27.7603,4.104,19
Getränke Alkohol,630544,Riedenburger Dunkel Radler alkoholfrei BIOLAND,Riedenburger,Deutschland,Bioland,"10x0,5l",12.7235,1.881,19
Getränke Alkohol,630545,Riedenburger Dunkel alkoholfrei BIOLAND,Riedenburger,Deutschland,Bioland,"10x0,5l",12.7235,1.881,19
Getränke Alkohol,638007,Aronia Glühwein 9%Vol.,Aronia Original,Diverse,100% Biozutaten,"6x0,75l",22.748,3.363,19
Getränke Alkohol,638022,Regent Hagnauer Terra DEMETER QW 2023,Winzerverein Hagnau,Regional,Demeter (Deutschland),"6x0,75l",60.0702,8.8806,19
Getränke Alkohol,638024,Spätburgunder Hagnauer Terra DEMETER QW 2023,Winzerverein Hagnau,Regional,Demeter (Deutschland),"6x0,75l",60.0702,8.8806,19
Getränke Alkohol,638025,Müller-Thurgau Hagnauer Terra DEMETER QW 2023,Winzerverein Hagnau,Regional,Demeter (Deutschland),"6x0,75l",47.7323,7.0566,19
Getränke Alkohol,638026,Spätburgunder Rosé Hagnauer Terra DEMETER QW 2023,Winzerverein Hagnau,Regional,Demeter (Deutschland),"6x0,75l",50.0457,7.3986,19
Getränke Alkohol,638075,Pfalzwasser weiß Riesling-Secco alkoholfrei,Winade,Deutschland,EG-Bio,"6x0,75l",43.1056,6.3726,19
Getränke Alkohol,638080,Winade weiß & spritzig alkoholfrei,Winade,Diverse,100% Biozutaten,"12x0,33l",30.0737,4.446,19
Getränke Alkohol,638081,Winade rosé & spritzig alkoholfrei,Winade,Diverse,100% Biozutaten,"12x0,33l",30.0737,4.446,19
Getränke Alkohol,638084,Nuspritz weiß perlig alkoholfrei,Winade,Deutschland,EG-Bio,"6x0,75l",57.7569,8.5386,19
Getränke Alkohol,638086,Nuwyne weiß Weißwein alkoholfrei,Winade,Deutschland,EG-Bio,"6x0,75l",48.195,7.125,19
Getränke Alkohol,638595,Vodka Sound 38% Vol,Good Sip,Diverse,100% Biozutaten,"0,5l",20.4989,3.0305,19
Getränke Alkohol,638596,Gin Sound 42% Vol,Good Sip,Diverse,100% Biozutaten,"0,5l",25.3827,3.7525,19
Getränke Alkohol,638597,Ginger Sound 15% Vol,Good Sip,Diverse,100% Biozutaten,"0,5l",17.9285,2.6505,19
Getränke Alkohol,638600,Autori de. Grappa Moscato Torelli Rovero 41%Vol.,Dschinn,Italien,EG-Bio,"0,5l",20.6917,3.059,19
Getränke Alkohol,638601,Autori de. Grappa Nebbiolo Erbaluna Rovero 41%Vol.,Dschinn,Italien,EG-Bio,"0,5l",20.6917,3.059,19
Getränke Alkohol,638602,Autori de. Grappa Barbera Affinata Rovero 41%Vol.,Dschinn,Italien,100% Biozutaten,"0,5l",24.0204,3.5511,19
Getränke Alkohol,638604,Underberg Magenbitter 44%Vol.,Dschinn,Diverse,100% Biozutaten,3x20ml,2.8917,0.4275,19
Getränke Alkohol,638605,Kirsch - Pflümli - Williams - Gravensteiner - 4er,Dschinn,Schweiz,Bio-Suisse,4x20ml,9.6261,1.4231,19
Getränke Alkohol,638607,Kirsch Humbel 40%Vol. - Kleingröße,Dschinn,Schweiz,Bio-Suisse,12x20ml,25.447,3.762,19
Getränke Alkohol,638608,Williams Humbel 40%Vol. - Kleingröße,Dschinn,Schweiz,Bio-Suisse,12x20ml,25.9096,3.8304,19
Getränke Alkohol,638611,Amaretto Mandellikör Walcher 28%Vol.,Dschinn,Diverse,100% Biozutaten,"0,7l",16.6947,2.4681,19
Getränke Alkohol,638612,Sambuca Biostilla Walcher 40%Vol.,Dschinn,Diverse,100% Biozutaten,"0,7l",19.2651,2.8481,19
Getränke Alkohol,638614,Gin organic mediterraneo Biostilla 40%Vol.,Dschinn,Italien,100% Biozutaten,"0,7l",23.5063,3.4751,19
Getränke Alkohol,638629,Pastis Cherry Rocher 45%Vol.,Dschinn,Frankreich,100% Biozutaten,"0,7l",22.8637,3.3801,19
Getränke Alkohol,638630,Rum braun Ron de Marinero Fair Trade 40%Vol.,Dschinn,Brasilien,EG-Bio,"0,35l",13.8673,2.0501,19
Getränke Alkohol,638631,Rum weiß Ron Blanco de Cuba Guajira 40%Vol.,Dschinn,C,EG-Bio,"0,7l",21.1929,3.1331,19
Getränke Alkohol,638632,Rum braun Ron de Marinero Fair Trade 40%Vol.,Dschinn,Brasilien,100% Biozutaten,"0,7l",21.5785,3.1901,19
Getränke Alkohol,638634,Gin White Socks 40%Vol.,Dschinn,Diverse,100% Biozutaten,"0,7l",19.6507,2.9051,19
Getränke Alkohol,638636,Rum braun Ron de Marinero FairTrade 40%Vol.,Dschinn,Brasilien,EG-Bio,12x20ml,17.89,2.6448,19
Getränke Alkohol,638637,The Beauty Organic Gin 42%Vol.,Dschinn,Baden-Württemberg,100% Biozutaten,"0,5l",26.2052,3.8741,19
Getränke Alkohol,638638,Mainland Whisky 40%Vol.,Dschinn,Diverse,100% Biozutaten,"0,5l",28.0174,4.142,19
Getränke Alkohol,638639,Grappa Bianca del Contadino 40%Vol.,Dschinn,Italien,Bio-Suisse,"0,35l",14.7669,2.1831,19
Getränke Alkohol,638640,Mondino Amaro Bavarese 18%Vol.,Brennerei Schnitzer,Diverse,100% Biozutaten,"0,7l",17.9799,2.6581,19
Getränke Alkohol,638641,"MONDINO – Amaro Bavarese 0,1l",Brennerei Schnitzer,Diverse,100% Biozutaten,"0,1L",6.1561,0.9101,19
Getränke Alkohol,638644,Single Malt Scotch Whisky Benromach 46%Vol.,Dschinn,Großbritannien+Insel Man,100% Biozutaten,"0,7l",53.9141,7.9705,19
Getränke Alkohol,638646,Grappa Bianca 40%Vol.,Dschinn,Italien,Bio-Suisse,"0,5l",18.3655,2.7151,19
